address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
209 WOOD ST,PA,CAMP HILL,17011,1982,13.0,4.0,,X,455300420,125655,2023B
207 WOOD ST,PA,CAMP HILL,17011,2014,13.0,4.0,,X,455300428,125655,2023B
3428 LINCOLN DR,PA,CAMP HILL,17011,1441,13.0,10.0,,X,455300436,125655,2023B
3426 LINCOLN DR,PA,CAMP HILL,17011,1655,13.0,10.0,,X,455300448,125655,2023B
3424 LINCOLN DR,PA,CAMP HILL,17011,1288,6.0,4.0,,X,455300456,125655,2023B
212 WOOD ST,PA,CAMP HILL,17011,1982,13.0,4.0,,X,455300464,125655,2023B
214 WOOD ST,PA,CAMP HILL,17011,1464,13.0,4.0,,X,455300472,125655,2023B
216 WOOD ST,PA,CAMP HILL,17011,1242,13.0,4.0,,X,455300480,125655,2023B
218 WOOD ST,PA,CAMP HILL,17011,1232,13.0,4.0,,X,455300488,125655,2023B
3429 ALINDA CIR,PA,CAMP HILL,17011,1430,6.0,10.0,,X,455300496,125655,2023B
3427 ALINDA CIR,PA,CAMP HILL,17011,1340,13.0,10.0,,X,455300504,125655,2023B
3425 LINCOLN DR,PA,CAMP HILL,17011,1920,13.0,10.0,,X,455300848,125655,2023B
210 WOOD ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455300860,125655,2023B
208 WOOD ST,PA,CAMP HILL,17011,1288,13.0,4.0,,X,455300868,125655,2023B
206 WOOD ST,PA,CAMP HILL,17011,1765,13.0,4.0,,X,455300872,125655,2023B
9 CIRCLE DR,PA,CAMP HILL,17011,1120,6.0,10.0,,X,455300880,125655,2023B
11 CIRCLE DR,PA,CAMP HILL,17011,1288,13.0,4.0,,X,455300952,125655,2023B
15 CIRCLE DR,PA,CAMP HILL,17011,1155,13.0,4.0,,X,455300968,125655,2023B
17 CIRCLE DR,PA,CAMP HILL,17011,1540,13.0,4.0,,X,455300972,125655,2023B
19 CIRCLE DR,PA,CAMP HILL,17011,1221,13.0,4.0,,X,455300976,125655,2023B
21 CIRCLE DR,PA,CAMP HILL,17011,1221,13.0,4.0,,X,455300984,125655,2023B
23 CIRCLE DR,PA,CAMP HILL,17011,1993,6.0,10.0,,X,455300988,125655,2023B
25 CIRCLE DR,PA,CAMP HILL,17011,1382,13.0,4.0,,X,455300992,125655,2023B
1 COUNTRY CLUB PL W,PA,CAMP HILL,17011,1600,13.0,4.0,,X,455301000,125655,2023B
3 COUNTRY CLUB PL W,PA,CAMP HILL,17011,1437,13.0,8.0,,X,455301004,125655,2023B
5 COUNTRY CLUB PL W,PA,CAMP HILL,17011,1430,13.0,4.0,,X,455301008,125655,2023B
1 CIRCLE DR,PA,CAMP HILL,17011,1680,6.0,4.0,,X,455301012,125655,2023B
3 CIRCLE DR,PA,CAMP HILL,17011,1892,6.0,4.0,,X,455301016,125655,2023B
5 CIRCLE DR,PA,CAMP HILL,17011,962,13.0,10.0,,X,455301248,125655,2023B
248 N 33RD ST,PA,CAMP HILL,17011,1389,13.0,10.0,,X,455301264,125655,2023B
520 FAIRWAY DR,PA,CAMP HILL,17011,1954,13.0,4.0,,X,455301276,125655,2023B
522 FAIRWAY DR,PA,CAMP HILL,17011,1860,13.0,4.0,,X,455301292,125655,2023B
524 FAIRWAY DR,PA,CAMP HILL,17011,1743,13.0,4.0,,X,455301308,125655,2023B
526 FAIRWAY DR,PA,CAMP HILL,17011,1828,13.0,4.0,,X,455301316,125655,2023B
528 FAIRWAY DR,PA,CAMP HILL,17011,1558,13.0,8.0,,X,455301324,125655,2023B
517 JOYCE RD,PA,CAMP HILL,17011,1753,13.0,4.0,,X,455301328,125655,2023B
519 JOYCE RD,PA,CAMP HILL,17011,1715,13.0,4.0,,X,455301336,125655,2023B
521 JOYCE RD,PA,CAMP HILL,17011,1601,13.0,4.0,,X,455301344,125655,2023B
523 JOYCE RD,PA,CAMP HILL,17011,1404,13.0,4.0,,X,455301348,125655,2023B
525 JOYCE RD,PA,CAMP HILL,17011,1376,13.0,4.0,,X,455301524,125655,2023B
527 JOYCE RD,PA,CAMP HILL,17011,1730,13.0,4.0,,X,455301712,125655,2023B
529 JOYCE RD,PA,CAMP HILL,17011,1678,13.0,10.0,,X,455301804,125655,2023B
530 FAIRWAY DR,PA,CAMP HILL,17011,1486,13.0,4.0,,X,455301948,125655,2023B
521 FAIRWAY DR,PA,CAMP HILL,17011,1870,13.0,4.0,,X,455301968,125655,2023B
523 FAIRWAY DR,PA,CAMP HILL,17011,1804,13.0,4.0,,X,455301976,125655,2023B
525 FAIRWAY DR,PA,CAMP HILL,17011,2071,13.0,10.0,,X,455301988,125655,2023B
527 FAIRWAY DR,PA,CAMP HILL,17011,1893,13.0,4.0,,X,455301996,125655,2023B
529 FAIRWAY DR,PA,CAMP HILL,17011,1622,13.0,4.0,,X,455302004,125655,2023B
531 FAIRWAY DR,PA,CAMP HILL,17011,1696,13.0,4.0,,X,455302012,125655,2023B
832 ERFORD RD,PA,CAMP HILL,17011,1224,13.0,10.0,,X,455302224,125655,2023B
830 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302236,125655,2023B
11 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302244,125655,2023B
13 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302256,125655,2023B
15 HEIDI TER,PA,CAMP HILL,17011,1224,13.0,10.0,,X,455302260,125655,2023B
533 FAIRWAY DR,PA,CAMP HILL,17011,1734,13.0,4.0,,X,455302276,125655,2023B
535 FAIRWAY DR,PA,CAMP HILL,17011,1815,13.0,4.0,,X,455302284,125655,2023B
601 FAIRWAY DR,PA,CAMP HILL,17011,1967,13.0,4.0,,X,455302296,125655,2023B
603 FAIRWAY DR,PA,CAMP HILL,17011,1980,13.0,4.0,,X,455302312,125655,2023B
605 FAIRWAY DR,PA,CAMP HILL,17011,1528,13.0,4.0,13,X,455302328,125655,2023B
607 FAIRWAY DR,PA,CAMP HILL,17011,1538,13.0,4.0,13,X,455302344,125655,2023B
609 FAIRWAY DR,PA,CAMP HILL,17011,1518,13.0,4.0,13,X,455302356,125655,2023B
611 FAIRWAY DR,PA,CAMP HILL,17011,2037,13.0,4.0,,X,455302372,125655,2023B
613 FAIRWAY DR,PA,CAMP HILL,17011,2288,13.0,4.0,,X,455302384,125655,2023B
524 JOYCE RD,PA,CAMP HILL,17011,1766,13.0,4.0,,X,455302400,125655,2023B
526 JOYCE RD,PA,CAMP HILL,17011,1820,13.0,10.0,,X,455302448,125655,2023B
528 JOYCE RD,PA,CAMP HILL,17011,1692,13.0,4.0,,X,455302584,125655,2023B
530 JOYCE RD,PA,CAMP HILL,17011,1766,13.0,4.0,,X,455302592,125655,2023B
532 JOYCE RD,PA,CAMP HILL,17011,1295,13.0,4.0,,X,455302600,125655,2023B
534 JOYCE RD,PA,CAMP HILL,17011,1758,13.0,4.0,,X,455302612,125655,2023B
536 JOYCE RD,PA,CAMP HILL,17011,1824,13.0,4.0,,X,455302620,125655,2023B
600 FAIRWAY DR,PA,CAMP HILL,17011,1769,13.0,10.0,,X,455302628,125655,2023B
602 FAIRWAY DR,PA,CAMP HILL,17011,1623,13.0,4.0,,X,455302640,125655,2023B
6 GALE RD,PA,CAMP HILL,17011,1633,13.0,4.0,,X,455302648,125655,2023B
17 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302688,125655,2023B
19 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302700,125655,2023B
21 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302720,125655,2023B
23 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302772,125655,2023B
25 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302788,125655,2023B
27 HEIDI TER,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455302820,125655,2023B
848 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,4.0,,X,455303068,125655,2023B
850 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455303084,125655,2023B
852 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455303156,125655,2023B
854 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455303168,125655,2023B
856 ERFORD RD,PA,CAMP HILL,17011,1224,6.0,10.0,,X,455303176,125655,2023B
304 ERFORD RD,PA,CAMP HILL,17011,1902,13.0,16.0,,X,455303200,125655,2023B
302 ERFORD RD,PA,CAMP HILL,17011,2022,13.0,4.0,,X,455303216,125655,2023B
100 GLENN RD,PA,CAMP HILL,17011,1320,13.0,10.0,,X,455303232,125655,2023B
110 GLENN RD,PA,CAMP HILL,17011,1848,6.0,10.0,,X,455303244,125655,2023B
1458 CLOVER RD,PA,CAMP HILL,17011,1700,13.0,10.0,,X,455303264,125655,2023B
5 W VINE ST,PA,CAMP HILL,17011,1408,6.0,4.0,,X,455303272,125655,2023B
12 RAILROAD AVE,PA,CAMP HILL,17011,1430,6.0,4.0,,X,455303280,125655,2023B
14 RAILROAD AVE,PA,CAMP HILL,17011,1671,6.0,16.0,,X,455303292,125655,2023B
8 W VINE ST,PA,CAMP HILL,17011,1508,13.0,4.0,,X,455303336,125655,2023B
12 W VINE ST,PA,CAMP HILL,17011,1788,6.0,16.0,13,X,455303440,125655,2023B
14 W VINE ST,PA,CAMP HILL,17011,1873,13.0,4.0,,X,455303452,125655,2023B
16 W VINE ST,PA,CAMP HILL,17011,980,6.0,4.0,,X,455303468,125655,2023B
20 W VINE ST,PA,CAMP HILL,17011,1552,6.0,4.0,,X,455303480,125655,2023B
21 W MAIN ST,PA,CAMP HILL,17011,2990,6.0,10.0,,X,455303552,125655,2023B
17 W MAIN ST,PA,CAMP HILL,17011,1344,6.0,10.0,,X,455303572,125655,2023B
15 W MAIN ST,PA,CAMP HILL,17011,1888,13.0,10.0,,X,455303584,125655,2023B
13 W MAIN ST,PA,CAMP HILL,17011,1680,13.0,10.0,,X,455303596,125655,2023B
11 W MAIN ST,PA,CAMP HILL,17011,1872,6.0,16.0,,X,455303616,125655,2023B
1462 CLOVER RD,PA,CAMP HILL,17011,1844,6.0,10.0,,X,455303668,125655,2023B
109 GLENN RD,PA,CAMP HILL,17011,1495,6.0,10.0,,X,455303672,125655,2023B
105 GLENN RD,PA,CAMP HILL,17011,1512,6.0,10.0,,X,455303676,125655,2023B
101 GLENN RD,PA,CAMP HILL,17011,1278,13.0,10.0,,X,455303680,125655,2023B
229 GLENN RD,PA,CAMP HILL,17011,1828,13.0,10.0,,X,455303684,125655,2023B
225 GLENN RD,PA,CAMP HILL,17011,2416,13.0,10.0,,X,455303688,125655,2023B
221 GLENN RD,PA,CAMP HILL,17011,1218,13.0,10.0,,X,455303692,125655,2023B
9 1/2 W MAIN ST,PA,CAMP HILL,17011,1787,6.0,10.0,,X,455303696,125655,2023B
9 W MAIN ST,PA,CAMP HILL,17011,1308,6.0,16.0,,X,455303704,125655,2023B
217 GLENN RD,PA,CAMP HILL,17011,2412,6.0,10.0,,X,455303708,125655,2023B
213 GLENN RD,PA,CAMP HILL,17011,1872,13.0,10.0,,X,455303720,125655,2023B
5 W MAIN ST,PA,CAMP HILL,17011,2380,13.0,10.0,,X,455303728,125655,2023B
209 GLENN RD,PA,CAMP HILL,17011,1508,6.0,10.0,,X,455303768,125655,2023B
205 GLENN RD,PA,CAMP HILL,17011,1232,13.0,10.0,,X,455303780,125655,2023B
201 GLENN RD,PA,CAMP HILL,17011,2080,13.0,10.0,,X,455303792,125655,2023B
6 RAILROAD AVE,PA,CAMP HILL,17011,1720,6.0,10.0,,X,455303796,125655,2023B
236 ERFORD RD,PA,CAMP HILL,17011,4561,6.0,10.0,,X,455303804,125655,2023B
8 RAILROAD AVE,PA,CAMP HILL,17011,1400,6.0,10.0,,X,455303844,125655,2023B
600 ECHO RD,PA,CAMP HILL,17011,2348,13.0,13.0,,X,455303864,125655,2023B
1201 MALLARD RD,PA,CAMP HILL,17011,1495,13.0,13.0,,X,455303884,125655,2023B
1205 MALLARD RD,PA,CAMP HILL,17011,2106,13.0,13.0,,X,455303896,125655,2023B
1209 MALLARD RD,PA,CAMP HILL,17011,1809,6.0,2.0,,X,455303916,125655,2023B
1213 MALLARD RD,PA,CAMP HILL,17011,1934,13.0,13.0,,X,455303924,125655,2023B
1301 MALLARD RD,PA,CAMP HILL,17011,2226,6.0,2.0,,X,455303932,125655,2023B
1305 MALLARD RD,PA,CAMP HILL,17011,2089,6.0,13.0,,X,455303940,125655,2023B
1309 MALLARD RD,PA,CAMP HILL,17011,2128,13.0,2.0,,X,455303948,125655,2023B
1313 MALLARD RD,PA,CAMP HILL,17011,2052,13.0,4.0,,X,455303956,125655,2023B
1317 MALLARD RD,PA,CAMP HILL,17011,2563,13.0,2.0,,X,455303968,125655,2023B
1319 MALLARD RD,PA,CAMP HILL,17011,1985,6.0,13.0,13,X,455303976,125655,2023B
30 W MAIN ST,PA,CAMP HILL,17011,1728,13.0,10.0,,X,455304136,125655,2023B
32 W MAIN ST,PA,CAMP HILL,17011,1826,13.0,4.0,,X,455304144,125655,2023B
34 W MAIN ST,PA,CAMP HILL,17011,2228,6.0,4.0,,X,455304152,125655,2023B
38 W MAIN ST,PA,CAMP HILL,17011,1184,6.0,16.0,,X,455304172,125655,2023B
23 W GREEN ST,PA,CAMP HILL,17011,963,13.0,4.0,,X,455304184,125655,2023B
21 W GREEN ST,PA,CAMP HILL,17011,1250,13.0,4.0,,X,455304192,125655,2023B
19 W GREEN ST,PA,CAMP HILL,17011,1868,6.0,4.0,,X,455304204,125655,2023B
17 W GREEN ST,PA,CAMP HILL,17011,1608,6.0,10.0,,X,455304216,125655,2023B
15 W GREEN ST,PA,CAMP HILL,17011,1420,13.0,4.0,,X,455304224,125655,2023B
100 S MARKET ST,PA,CAMP HILL,17011,1310,13.0,4.0,,X,455304288,125655,2023B
4 W GREEN ST,PA,CAMP HILL,17011,1500,13.0,16.0,,X,455304296,125655,2023B
8 W GREEN ST,PA,CAMP HILL,17011,2045,6.0,4.0,2,X,455304308,125655,2023B
10 W GREEN ST,PA,CAMP HILL,17011,1386,6.0,10.0,,X,455304320,125655,2023B
12 W GREEN ST,PA,CAMP HILL,17011,1664,13.0,4.0,,X,455304344,125655,2023B
16 W GREEN ST,PA,CAMP HILL,17011,1040,6.0,10.0,,X,455304424,125655,2023B
20 W GREEN ST,PA,CAMP HILL,17011,1064,13.0,4.0,,X,455304520,125655,2023B
2 FORGE RD,PA,CAMP HILL,17011,1324,13.0,10.0,,X,455304532,125655,2023B
604 MALLARD RD,PA,CAMP HILL,17011,0,,,,X,455304548,125655,2023B
4 FORGE RD,PA,CAMP HILL,17011,1464,13.0,4.0,,X,455304552,125655,2023B
6 FORGE RD,PA,CAMP HILL,17011,1140,6.0,4.0,,X,455304560,125655,2023B
1313 WELL DR,PA,CAMP HILL,17011,1713,13.0,8.0,,X,455304564,125655,2023B
8 FORGE RD,PA,CAMP HILL,17011,1100,13.0,10.0,,X,455304568,125655,2023B
1309 WELL DR,PA,CAMP HILL,17011,1192,6.0,13.0,,X,455304572,125655,2023B
1 FORGE RD,PA,CAMP HILL,17011,1928,13.0,10.0,,X,455304576,125655,2023B
7 FORGE RD,PA,CAMP HILL,17011,1428,6.0,4.0,,X,455304580,125655,2023B
124 S MARKET ST,PA,CAMP HILL,17011,1698,13.0,13.0,,X,455304592,125655,2023B
1300 MALLARD RD,PA,CAMP HILL,17011,1788,13.0,13.0,,X,455304596,125655,2023B
122 S MARKET ST,PA,CAMP HILL,17011,1270,6.0,4.0,,X,455304600,125655,2023B
1304 MALLARD RD,PA,CAMP HILL,17011,1084,6.0,2.0,13,X,455304608,125655,2023B
120 S MARKET ST,PA,CAMP HILL,17011,1368,6.0,10.0,,X,455304612,125655,2023B
1308 MALLARD RD,PA,CAMP HILL,17011,1934,13.0,13.0,,X,455304628,125655,2023B
12 FRONT ST,PA,CAMP HILL,17011,1782,6.0,13.0,13,X,455304692,125655,2023B
4 FRONT ST,PA,CAMP HILL,17011,1476,6.0,10.0,,X,455304716,125655,2023B
6 FRONT ST,PA,CAMP HILL,17011,1476,6.0,10.0,,X,455304728,125655,2023B
13 RAILROAD AVE,PA,CAMP HILL,17011,1350,6.0,4.0,,X,455304812,125655,2023B
11 RAILROAD AVE,PA,CAMP HILL,17011,1396,6.0,10.0,,X,455304820,125655,2023B
9 RAILROAD AVE,PA,CAMP HILL,17011,1396,6.0,10.0,,X,455304832,125655,2023B
5 RAILROAD AVE,PA,CAMP HILL,17011,1264,6.0,4.0,,X,455304852,125655,2023B
15 E MAIN ST,PA,CAMP HILL,17011,1264,13.0,10.0,,X,455304900,125655,2023B
13 E MAIN ST,PA,CAMP HILL,17011,1264,6.0,10.0,,X,455304912,125655,2023B
19 E MAIN ST,PA,CAMP HILL,17011,2386,6.0,10.0,,X,455304932,125655,2023B
25 E MAIN ST,PA,CAMP HILL,17011,1344,6.0,10.0,,X,455304944,125655,2023B
14 E VINE ST,PA,CAMP HILL,17011,1687,6.0,4.0,,X,455304988,125655,2023B
14 E MAIN ST,PA,CAMP HILL,17011,1848,6.0,10.0,,X,455305000,125655,2023B
600 MANOR RD,PA,CAMP HILL,17011,1863,6.0,13.0,,X,455305024,125655,2023B
214 ERFORD RD,PA,CAMP HILL,17011,2288,13.0,4.0,,X,455305032,125655,2023B
212 ERFORD RD,PA,CAMP HILL,17011,888,13.0,2.0,,X,455305040,125655,2023B
208 ERFORD RD,PA,CAMP HILL,17011,1306,13.0,10.0,,X,455305048,125655,2023B
202 ERFORD RD,PA,CAMP HILL,17011,1186,13.0,10.0,,X,455305064,125655,2023B
200 ERFORD RD,PA,CAMP HILL,17011,2250,13.0,4.0,,X,455305072,125655,2023B
649 MEADOW DR,PA,CAMP HILL,17011,1944,13.0,8.0,,X,455305084,125655,2023B
4 E MAIN ST,PA,CAMP HILL,17011,2150,6.0,16.0,,X,455305092,125655,2023B
1200 MALLARD RD,PA,CAMP HILL,17011,1742,6.0,13.0,,X,455305100,125655,2023B
1204 MALLARD RD,PA,CAMP HILL,17011,1598,13.0,13.0,,X,455305112,125655,2023B
5 E GREEN ST,PA,CAMP HILL,17011,1748,13.0,4.0,,X,455305208,125655,2023B
1208 WELL DR,PA,CAMP HILL,17011,1822,13.0,13.0,13,X,455305232,125655,2023B
11 E GREEN ST,PA,CAMP HILL,17011,2100,6.0,4.0,,X,455305236,125655,2023B
13 E GREEN ST,PA,CAMP HILL,17011,1164,6.0,4.0,,X,455305244,125655,2023B
1300 WELL DR,PA,CAMP HILL,17011,2023,13.0,2.0,,X,455305248,125655,2023B
15 E GREEN ST,PA,CAMP HILL,17011,1539,13.0,4.0,,X,455305252,125655,2023B
1304 WELL DR,PA,CAMP HILL,17011,1816,13.0,8.0,,X,455305348,125655,2023B
17 E GREEN ST,PA,CAMP HILL,17011,1488,6.0,4.0,,X,455305424,125655,2023B
1308 WELL DR,PA,CAMP HILL,17011,1881,13.0,8.0,,X,455305456,125655,2023B
20 E GREEN ST,PA,CAMP HILL,17011,1386,6.0,4.0,,X,455305524,125655,2023B
18 E GREEN ST,PA,CAMP HILL,17011,1896,13.0,16.0,,X,455305528,125655,2023B
16 E GREEN ST,PA,CAMP HILL,17011,1788,6.0,16.0,,X,455305540,125655,2023B
14 E GREEN ST,PA,CAMP HILL,17011,1898,6.0,4.0,,X,455305548,125655,2023B
8 E GREEN ST,PA,CAMP HILL,17011,1700,6.0,10.0,,X,455305564,125655,2023B
2 E GREEN ST,PA,CAMP HILL,17011,2635,6.0,10.0,,X,455305580,125655,2023B
1312 WELL DR,PA,CAMP HILL,17011,1702,6.0,13.0,,X,455305588,125655,2023B
121 S MARKET ST,PA,CAMP HILL,17011,1037,13.0,10.0,,X,455305592,125655,2023B
1316 WELL DR,PA,CAMP HILL,17011,1260,13.0,13.0,,X,455305600,125655,2023B
123 S MARKET ST,PA,CAMP HILL,17011,1735,13.0,10.0,,X,455305604,125655,2023B
701 MANOR RD,PA,CAMP HILL,17011,1316,13.0,10.0,,X,455305612,125655,2023B
2 WALNUT ST,PA,CAMP HILL,17011,1664,13.0,4.0,,X,455305624,125655,2023B
4 WALNUT ST,PA,CAMP HILL,17011,4096,13.0,8.0,,X,455305632,125655,2023B
118 S LOCUST ST,PA,CAMP HILL,17011,2441,6.0,4.0,,X,455305640,125655,2023B
110 S LOCUST ST,PA,CAMP HILL,17011,1600,13.0,10.0,,X,455305660,125655,2023B
110 FRONT ST,PA,CAMP HILL,17011,1387,13.0,4.0,,X,455305668,125655,2023B
108 FRONT ST,PA,CAMP HILL,17011,1374,6.0,10.0,,X,455305672,125655,2023B
26 N LOCUST ST,PA,CAMP HILL,17011,1392,13.0,4.0,13,A,455305684,125655,2023B
707 MANOR RD,PA,CAMP HILL,17011,1460,6.0,10.0,,X,455305744,125655,2023B
713 MANOR RD,PA,CAMP HILL,17011,2218,6.0,10.0,,X,455305764,125655,2023B
719 MANOR RD,PA,CAMP HILL,17011,1392,6.0,13.0,,X,455305776,125655,2023B
725 MANOR RD,PA,CAMP HILL,17011,1688,6.0,4.0,,X,455305784,125655,2023B
731 MANOR RD,PA,CAMP HILL,17011,1348,6.0,4.0,,X,455305792,125655,2023B
737 MANOR RD,PA,CAMP HILL,17011,1624,13.0,4.0,,X,455305800,125655,2023B
743 MANOR RD,PA,CAMP HILL,17011,1306,13.0,4.0,,X,455305812,125655,2023B
749 MANOR RD,PA,CAMP HILL,17011,1472,13.0,10.0,13,X,455305820,125655,2023B
755 MANOR RD,PA,CAMP HILL,17011,1736,6.0,10.0,13,X,455305828,125655,2023B
759 MANOR RD,PA,CAMP HILL,17011,1408,13.0,13.0,,AE,455305844,125655,2023B
14 SHADY RD,PA,CAMP HILL,17011,1248,13.0,4.0,,AE,455305864,125655,2023B
119 E MAIN ST,PA,CAMP HILL,17011,1822,6.0,4.0,,X,455305872,125655,2023B
121 E MAIN ST,PA,CAMP HILL,17011,1470,6.0,4.0,,X,455305932,125655,2023B
12 SHADY RD,PA,CAMP HILL,17011,1550,6.0,13.0,,AE,455305940,125655,2023B
123 E MAIN ST,PA,CAMP HILL,17011,1200,6.0,10.0,,X,455305948,125655,2023B
10 SHADY RD,PA,CAMP HILL,17011,1431,13.0,10.0,,AE,455306024,125655,2023B
8 SHADY RD,PA,CAMP HILL,17011,1393,13.0,8.0,,AE,455306164,125655,2023B
6 SHADY RD,PA,CAMP HILL,17011,1210,6.0,13.0,,AE,455306176,125655,2023B
4 SHADY RD,PA,CAMP HILL,17011,1975,13.0,8.0,,AE,455306180,125655,2023B
2 SHADY RD,PA,CAMP HILL,17011,1124,6.0,10.0,,AE,455306184,125655,2023B
766 MEADOW DR,PA,CAMP HILL,17011,1412,6.0,10.0,,X,455306192,125655,2023B
760 MEADOW DR,PA,CAMP HILL,17011,1980,13.0,8.0,,AE,455306200,125655,2023B
754 MEADOW DR,PA,CAMP HILL,17011,1274,6.0,10.0,,X,455306208,125655,2023B
748 MEADOW DR,PA,CAMP HILL,17011,1792,6.0,10.0,,X,455306220,125655,2023B
742 MEADOW DR,PA,CAMP HILL,17011,1500,13.0,10.0,,X,455306224,125655,2023B
736 MEADOW DR,PA,CAMP HILL,17011,1344,6.0,13.0,,X,455306236,125655,2023B
730 MEADOW DR,PA,CAMP HILL,17011,1577,13.0,10.0,13,X,455306608,125655,2023B
724 MEADOW DR,PA,CAMP HILL,17011,1260,6.0,10.0,,X,455306632,125655,2023B
718 MEADOW DR,PA,CAMP HILL,17011,1344,13.0,10.0,,X,455306648,125655,2023B
712 MEADOW DR,PA,CAMP HILL,17011,1030,13.0,4.0,,X,455306664,125655,2023B
706 MEADOW DR,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455306680,125655,2023B
175 ERFORD RD,PA,CAMP HILL,17011,1232,13.0,10.0,,X,455306768,125655,2023B
700 MANOR RD,PA,CAMP HILL,17011,1868,13.0,13.0,,X,455306780,125655,2023B
706 MANOR RD,PA,CAMP HILL,17011,1671,6.0,10.0,,X,455306808,125655,2023B
712 MANOR RD,PA,CAMP HILL,17011,1227,6.0,4.0,,X,455306812,125655,2023B
718 MANOR RD,PA,CAMP HILL,17011,1360,6.0,10.0,,X,455306816,125655,2023B
724 MANOR RD,PA,CAMP HILL,17011,1786,13.0,10.0,,X,455306824,125655,2023B
730 MANOR RD,PA,CAMP HILL,17011,1508,13.0,10.0,,X,455306832,125655,2023B
736 MANOR RD,PA,CAMP HILL,17011,1200,13.0,4.0,,X,455306840,125655,2023B
742 MANOR RD,PA,CAMP HILL,17011,1504,13.0,10.0,,X,455306848,125655,2023B
748 MANOR RD,PA,CAMP HILL,17011,1350,13.0,10.0,,X,455306856,125655,2023B
754 MANOR RD,PA,CAMP HILL,17011,1428,13.0,13.0,,X,455306864,125655,2023B
9 SHADY RD,PA,CAMP HILL,17011,1550,6.0,13.0,,X,455306996,125655,2023B
753 MIDDLE LN,PA,CAMP HILL,17011,1232,13.0,4.0,,X,455307152,125655,2023B
747 MIDDLE LN,PA,CAMP HILL,17011,1456,13.0,13.0,,X,455307164,125655,2023B
741 MIDDLE LN,PA,CAMP HILL,17011,1812,6.0,10.0,,X,455307176,125655,2023B
735 MIDDLE LN,PA,CAMP HILL,17011,1344,6.0,2.0,,X,455307184,125655,2023B
729 MIDDLE LN,PA,CAMP HILL,17011,1410,6.0,13.0,,X,455307192,125655,2023B
723 MIDDLE LN,PA,CAMP HILL,17011,1176,13.0,4.0,,X,455307200,125655,2023B
717 MIDDLE LN,PA,CAMP HILL,17011,1468,13.0,10.0,,X,455307208,125655,2023B
711 MIDDLE LN,PA,CAMP HILL,17011,1242,13.0,10.0,,X,455307212,125655,2023B
705 MIDDLE LN,PA,CAMP HILL,17011,1576,6.0,10.0,,X,455307260,125655,2023B
700 MIDDLE LN,PA,CAMP HILL,17011,1200,6.0,10.0,,X,455307272,125655,2023B
706 MIDDLE LN,PA,CAMP HILL,17011,2360,13.0,10.0,,X,455307280,125655,2023B
712 MIDDLE LN,PA,CAMP HILL,17011,1296,6.0,4.0,,X,455307288,125655,2023B
718 MIDDLE LN,PA,CAMP HILL,17011,1640,13.0,10.0,,X,455307296,125655,2023B
724 MIDDLE LN,PA,CAMP HILL,17011,1224,13.0,10.0,,X,455307304,125655,2023B
730 MIDDLE LN,PA,CAMP HILL,17011,2550,13.0,10.0,13,X,455307316,125655,2023B
736 MIDDLE LN,PA,CAMP HILL,17011,2744,13.0,4.0,,X,455307324,125655,2023B
742 MIDDLE LN,PA,CAMP HILL,17011,1762,13.0,4.0,13,X,455307332,125655,2023B
753 MEADOW DR,PA,CAMP HILL,17011,1608,13.0,4.0,,X,455307420,125655,2023B
747 MEADOW DR,PA,CAMP HILL,17011,2749,13.0,10.0,,X,455307476,125655,2023B
741 MEADOW DR,PA,CAMP HILL,17011,1592,13.0,13.0,,X,455307488,125655,2023B
735 MEADOW DR,PA,CAMP HILL,17011,1847,13.0,4.0,,X,455307500,125655,2023B
729 MEADOW DR,PA,CAMP HILL,17011,1230,13.0,10.0,,X,455307512,125655,2023B
723 MEADOW DR,PA,CAMP HILL,17011,1364,13.0,10.0,,X,455307584,125655,2023B
717 MEADOW DR,PA,CAMP HILL,17011,1304,13.0,4.0,,X,455307664,125655,2023B
711 MEADOW DR,PA,CAMP HILL,17011,1376,13.0,4.0,,X,455307668,125655,2023B
705 MEADOW DR,PA,CAMP HILL,17011,1344,13.0,10.0,,X,455307672,125655,2023B
600 MEADOW DR,PA,CAMP HILL,17011,2576,13.0,13.0,,X,455307728,125655,2023B
