address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
25 S SPRING GARDEN ST,PA,CARLISLE,17013,1208,6.0,4.0,,X,455224700,99317,2023B
29 S SPRING GARDEN ST,PA,CARLISLE,17013,1064,6.0,4.0,,X,455224712,99317,2023B
31 S SPRING GARDEN ST,PA,CARLISLE,17013,1064,6.0,4.0,,X,455224720,99317,2023B
33 S SPRING GARDEN ST,PA,CARLISLE,17013,1248,6.0,4.0,,X,455224732,99317,2023B
37 S SPRING GARDEN ST,PA,CARLISLE,17013,1112,6.0,4.0,,X,455224740,99317,2023B
41 S SPRING GARDEN ST,PA,CARLISLE,17013,1004,6.0,10.0,,AE,455224748,99317,2023B
310 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,13.0,,X,455224816,99317,2023B
312 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455224832,99317,2023B
314 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455224844,99317,2023B
316 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455224856,99317,2023B
318 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,13.0,,X,455224868,99317,2023B
320 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455224880,99317,2023B
322 JUNIPER ST,PA,CARLISLE,17013,1276,13.0,13.0,,X,455224888,99317,2023B
324 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,13.0,,X,455224900,99317,2023B
326 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,13.0,,X,455224908,99317,2023B
328 JUNIPER ST,PA,CARLISLE,17013,1288,6.0,2.0,,X,455224916,99317,2023B
330 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,13.0,,X,455225052,99317,2023B
332 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455225064,99317,2023B
334 JUNIPER ST,PA,CARLISLE,17013,1120,6.0,2.0,,X,455225072,99317,2023B
333 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225084,99317,2023B
331 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225088,99317,2023B
329 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225092,99317,2023B
327 JUNIPER ST,PA,CARLISLE,17013,1200,13.0,2.0,13,X,455225100,99317,2023B
325 JUNIPER ST,PA,CARLISLE,17013,1600,6.0,2.0,13,X,455225112,99317,2023B
105 S EAST ST,PA,CARLISLE,17013,1218,6.0,4.0,,X,455225184,99317,2023B
323 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225192,99317,2023B
321 JUNIPER ST,PA,CARLISLE,17013,1417,6.0,13.0,13,X,455225200,99317,2023B
319 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225204,99317,2023B
317 JUNIPER ST,PA,CARLISLE,17013,1200,13.0,2.0,2,X,455225208,99317,2023B
315 JUNIPER ST,PA,CARLISLE,17013,1200,13.0,13.0,13,X,455225212,99317,2023B
401 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,2,X,455225216,99317,2023B
403 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225220,99317,2023B
405 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225224,99317,2023B
407 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225228,99317,2023B
107 S EAST ST,PA,CARLISLE,17013,1190,13.0,4.0,,X,455225232,99317,2023B
109 S EAST ST,PA,CARLISLE,17013,1202,6.0,4.0,,X,455225244,99317,2023B
111 S EAST ST,PA,CARLISLE,17013,1264,6.0,10.0,,AE,455225256,99317,2023B
113 S EAST ST,PA,CARLISLE,17013,1255,6.0,4.0,,AE,455225268,99317,2023B
115 S EAST ST,PA,CARLISLE,17013,1204,6.0,4.0,,AE,455225280,99317,2023B
117 S EAST ST,PA,CARLISLE,17013,1164,13.0,4.0,,AE,455225292,99317,2023B
119 S EAST ST,PA,CARLISLE,17013,1094,6.0,4.0,,AE,455225296,99317,2023B
121 S EAST ST,PA,CARLISLE,17013,1164,6.0,4.0,,AE,455225304,99317,2023B
123 S EAST ST,PA,CARLISLE,17013,1024,13.0,4.0,,AE,455225324,99317,2023B
133 S EAST ST,PA,CARLISLE,17013,1632,13.0,4.0,,AE,455225352,99317,2023B
409 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225420,99317,2023B
411 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225428,99317,2023B
413 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225436,99317,2023B
135 S EAST ST,PA,CARLISLE,17013,1248,6.0,4.0,,AE,455225444,99317,2023B
137 S EAST ST,PA,CARLISLE,17013,1048,6.0,4.0,,AE,455225456,99317,2023B
139 S EAST ST,PA,CARLISLE,17013,1272,6.0,4.0,,AE,455225464,99317,2023B
141 S EAST ST,PA,CARLISLE,17013,1240,6.0,4.0,,AE,455225472,99317,2023B
145 S EAST ST,PA,CARLISLE,17013,1292,13.0,4.0,,AE,455225480,99317,2023B
147 S EAST ST,PA,CARLISLE,17013,1208,6.0,4.0,,AE,455225488,99317,2023B
149 S EAST ST,PA,CARLISLE,17013,1480,6.0,10.0,,AE,455225496,99317,2023B
151 S EAST ST,PA,CARLISLE,17013,1436,13.0,4.0,,AE,455225504,99317,2023B
155 S EAST ST,PA,CARLISLE,17013,1344,6.0,4.0,,AE,455225520,99317,2023B
415 JUNIPER ST,PA,CARLISLE,17013,1200,6.0,13.0,13,X,455225548,99317,2023B
412 JUNIPER ST,PA,CARLISLE,17013,1720,13.0,10.0,,AE,455225596,99317,2023B
337 JUNIPER ST,PA,CARLISLE,17013,2673,6.0,10.0,,X,455225624,99317,2023B
635 S BEDFORD ST,PA,CARLISLE,17013,1746,13.0,4.0,,X,455225648,99317,2023B
16 ROBBINS LN,PA,CARLISLE,17013,2387,13.0,4.0,,X,455225656,99317,2023B
250 S SPRING GARDEN ST,PA,CARLISLE,17013,1000,6.0,13.0,,X,455225828,99317,2023B
244 S SPRING GARDEN ST,PA,CARLISLE,17013,1502,13.0,4.0,,X,455225852,99317,2023B
238 S SPRING GARDEN ST,PA,CARLISLE,17013,1352,6.0,4.0,,X,455225864,99317,2023B
5 MEADE DR,PA,CARLISLE,17013,1645,13.0,4.0,,X,455225968,99317,2023B
2 MEADE DR,PA,CARLISLE,17013,2036,13.0,4.0,,X,455225976,99317,2023B
4 MEADE DR,PA,CARLISLE,17013,1894,13.0,4.0,,X,455225984,99317,2023B
6 MEADE DR,PA,CARLISLE,17013,2078,13.0,4.0,,X,455225992,99317,2023B
8 MEADE DR,PA,CARLISLE,17013,1996,13.0,4.0,,X,455225996,99317,2023B
10 MEADE DR,PA,CARLISLE,17013,2179,13.0,4.0,,X,455226000,99317,2023B
12 MEADE DR,PA,CARLISLE,17013,1524,13.0,4.0,,X,455226004,99317,2023B
14 MEADE DR,PA,CARLISLE,17013,1728,13.0,4.0,,X,455226012,99317,2023B
16 MEADE DR,PA,CARLISLE,17013,1830,13.0,4.0,,X,455226016,99317,2023B
18 MEADE DR,PA,CARLISLE,17013,2167,13.0,4.0,,X,455226024,99317,2023B
20 MEADE DR,PA,CARLISLE,17013,1905,13.0,4.0,,X,455226028,99317,2023B
22 MEADE DR,PA,CARLISLE,17013,2455,13.0,4.0,,X,455226032,99317,2023B
50 MEADE DR,PA,CARLISLE,17013,1905,13.0,4.0,,X,455226036,99317,2023B
70 RIDGE AVE,PA,CARLISLE,17013,1980,13.0,4.0,,X,455226044,99317,2023B
72 RIDGE AVE,PA,CARLISLE,17013,2089,13.0,4.0,,X,455226052,99317,2023B
169 E SOUTH ST,PA,CARLISLE,17013,3206,6.0,10.0,,AE,455226056,99317,2023B
80 RIDGE AVE,PA,CARLISLE,17013,2248,13.0,4.0,,X,455226072,99317,2023B
173 E SOUTH ST,PA,CARLISLE,17013,1000,6.0,4.0,,AE,455226080,99317,2023B
82 RIDGE AVE,PA,CARLISLE,17013,2214,13.0,4.0,,X,455226088,99317,2023B
84 RIDGE AVE,PA,CARLISLE,17013,2151,13.0,4.0,,X,455226096,99317,2023B
85 RIDGE AVE,PA,CARLISLE,17013,2004,13.0,4.0,,X,455226100,99317,2023B
175 E SOUTH ST,PA,CARLISLE,17013,1000,6.0,2.0,,AE,455226108,99317,2023B
83 RIDGE AVE,PA,CARLISLE,17013,2040,13.0,4.0,,X,455226116,99317,2023B
79 RIDGE AVE,PA,CARLISLE,17013,2267,13.0,4.0,,X,455226124,99317,2023B
177 E SOUTH ST,PA,CARLISLE,17013,1000,6.0,4.0,,AE,455226132,99317,2023B
77 RIDGE AVE,PA,CARLISLE,17013,1850,13.0,4.0,,X,455226136,99317,2023B
73 RIDGE AVE,PA,CARLISLE,17013,2036,13.0,4.0,,X,455226140,99317,2023B
52 MEADE DR,PA,CARLISLE,17013,1973,13.0,4.0,,X,455226148,99317,2023B
179 E SOUTH ST,PA,CARLISLE,17013,1000,6.0,24.0,,AE,455226156,99317,2023B
54 MEADE DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226160,99317,2023B
56 MEADE DR,PA,CARLISLE,17013,2040,13.0,4.0,,X,455226168,99317,2023B
58 MEADE DR,PA,CARLISLE,17013,2160,13.0,4.0,,X,455226180,99317,2023B
142 S EAST ST,PA,CARLISLE,17013,1764,6.0,4.0,,X,455226188,99317,2023B
60 MEADE DR,PA,CARLISLE,17013,1932,13.0,4.0,,X,455226192,99317,2023B
62 MEADE DR,PA,CARLISLE,17013,2116,13.0,4.0,,X,455226200,99317,2023B
53 MEADE DR,PA,CARLISLE,17013,2108,13.0,4.0,,X,455226208,99317,2023B
55 MEADE DR,PA,CARLISLE,17013,1988,13.0,4.0,,X,455226216,99317,2023B
136 S EAST ST,PA,CARLISLE,17013,1220,6.0,4.0,,X,455226224,99317,2023B
57 MEADE DR,PA,CARLISLE,17013,2622,13.0,4.0,,X,455226228,99317,2023B
59 MEADE DR,PA,CARLISLE,17013,2244,13.0,4.0,,X,455226236,99317,2023B
61 MEADE DR,PA,CARLISLE,17013,2250,13.0,4.0,,X,455226240,99317,2023B
134 S EAST ST,PA,CARLISLE,17013,1204,6.0,4.0,13,X,455226244,99317,2023B
63 MEADE DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226248,99317,2023B
65 MEADE DR,PA,CARLISLE,17013,2149,13.0,4.0,,X,455226252,99317,2023B
67 MEADE DR,PA,CARLISLE,17013,2095,13.0,4.0,,X,455226256,99317,2023B
69 MEADE DR,PA,CARLISLE,17013,2328,13.0,4.0,,X,455226260,99317,2023B
71 MEADE DR,PA,CARLISLE,17013,2165,13.0,4.0,,X,455226264,99317,2023B
73 MEADE DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226268,99317,2023B
75 MEADE DR,PA,CARLISLE,17013,2141,13.0,4.0,,X,455226272,99317,2023B
98 LONGSTREET DR,PA,CARLISLE,17013,1973,13.0,4.0,,X,455226280,99317,2023B
94 LONGSTREET DR,PA,CARLISLE,17013,2440,13.0,4.0,,X,455226284,99317,2023B
90 LONGSTREET DR,PA,CARLISLE,17013,1987,13.0,4.0,,X,455226288,99317,2023B
86 LONGSTREET DR,PA,CARLISLE,17013,2178,13.0,4.0,,X,455226292,99317,2023B
82 LONGSTREET DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226300,99317,2023B
78 LONGSTREET DR,PA,CARLISLE,17013,2012,13.0,4.0,,X,455226304,99317,2023B
74 LONGSTREET DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226312,99317,2023B
70 LONGSTREET DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226320,99317,2023B
66 LONGSTREET DR,PA,CARLISLE,17013,2228,13.0,4.0,,X,455226324,99317,2023B
62 LONGSTREET DR,PA,CARLISLE,17013,2173,13.0,4.0,,X,455226328,99317,2023B
63 LONGSTREET DR,PA,CARLISLE,17013,2184,13.0,4.0,,X,455226336,99317,2023B
67 LONGSTREET DR,PA,CARLISLE,17013,3500,13.0,4.0,,X,455226340,99317,2023B
71 LONGSTREET DR,PA,CARLISLE,17013,2212,13.0,4.0,,X,455226344,99317,2023B
75 LONGSTREET DR,PA,CARLISLE,17013,2716,13.0,4.0,,X,455226348,99317,2023B
176 E POMFRET ST,PA,CARLISLE,17013,2698,13.0,10.0,,X,455226352,99317,2023B
79 LONGSTREET DR,PA,CARLISLE,17013,3054,13.0,4.0,,X,455226356,99317,2023B
83 LONGSTREET DR,PA,CARLISLE,17013,2247,13.0,4.0,,X,455226360,99317,2023B
87 LONGSTREET DR,PA,CARLISLE,17013,2137,13.0,4.0,,X,455226364,99317,2023B
91 LONGSTREET DR,PA,CARLISLE,17013,2146,13.0,4.0,,X,455226368,99317,2023B
95 LONGSTREET DR,PA,CARLISLE,17013,2152,13.0,4.0,,X,455226376,99317,2023B
1 LEE CT,PA,CARLISLE,17013,2184,13.0,4.0,,X,455226380,99317,2023B
3 LEE CT,PA,CARLISLE,17013,2486,13.0,4.0,,X,455226384,99317,2023B
168 E POMFRET ST,PA,CARLISLE,17013,2022,6.0,10.0,,X,455226388,99317,2023B
4 LEE CT,PA,CARLISLE,17013,2256,13.0,4.0,,X,455226392,99317,2023B
2 LEE CT,PA,CARLISLE,17013,2074,13.0,4.0,,X,455226400,99317,2023B
166 E POMFRET ST,PA,CARLISLE,17013,1530,6.0,16.0,,X,455226436,99317,2023B
99 LONGSTREET DR,PA,CARLISLE,17013,2552,13.0,4.0,,X,455226440,99317,2023B
80 MEADE DR,PA,CARLISLE,17013,2078,13.0,4.0,,X,455226444,99317,2023B
78 MEADE DR,PA,CARLISLE,17013,2126,13.0,4.0,,X,455226448,99317,2023B
160 E POMFRET ST,PA,CARLISLE,17013,1214,6.0,4.0,,X,455226452,99317,2023B
76 MEADE DR,PA,CARLISLE,17013,1988,13.0,4.0,,X,455226456,99317,2023B
74 MEADE DR,PA,CARLISLE,17013,2048,13.0,4.0,,X,455226460,99317,2023B
72 MEADE DR,PA,CARLISLE,17013,2280,13.0,4.0,,X,455226464,99317,2023B
158 E POMFRET ST,PA,CARLISLE,17013,2021,6.0,4.0,,X,455226468,99317,2023B
70 MEADE DR,PA,CARLISLE,17013,2040,13.0,4.0,,X,455226472,99317,2023B
68 MEADE DR,PA,CARLISLE,17013,2073,13.0,4.0,,X,455226476,99317,2023B
66 MEADE DR,PA,CARLISLE,17013,1996,13.0,4.0,,X,455226480,99317,2023B
162 E POMFRET ST,PA,CARLISLE,17013,1266,13.0,4.0,,X,455226484,99317,2023B
245 PINE CREEK DR,PA,CARLISLE,17013,3118,13.0,4.0,,X,455226544,99317,2023B
1100 WALNUT ST,PA,CARLISLE,17013,1885,13.0,10.0,,X,455226556,99317,2023B
1000 WALNUT ST,PA,CARLISLE,17013,5551,13.0,4.0,,X,455226564,99317,2023B
9 WELLINGTON CT,PA,CARLISLE,17013,4719,13.0,4.0,,X,455226576,99317,2023B
7 WELLINGTON CT,PA,CARLISLE,17013,4406,13.0,4.0,,X,455226580,99317,2023B
2069 SPRING RD,PA,CARLISLE,17013,957,6.0,10.0,,AE,455226600,99317,2023B
271 SKYLINE VW,PA,CARLISLE,17013,2066,13.0,4.0,,X,455226636,99317,2023B
265 SKYLINE VW,PA,CARLISLE,17013,2737,13.0,8.0,,X,455226644,99317,2023B
251 SKYLINE VW,PA,CARLISLE,17013,1632,13.0,4.0,,X,455226652,99317,2023B
239 SKYLINE VW,PA,CARLISLE,17013,1646,13.0,4.0,,X,455226660,99317,2023B
227 SKYLINE VW,PA,CARLISLE,17013,1680,13.0,4.0,,X,455226668,99317,2023B
224 SKYLINE VW,PA,CARLISLE,17013,2413,13.0,4.0,,X,455226676,99317,2023B
236 SKYLINE VW,PA,CARLISLE,17013,2108,13.0,4.0,,X,455226684,99317,2023B
248 SKYLINE VW,PA,CARLISLE,17013,2108,13.0,4.0,,X,455226688,99317,2023B
260 SKYLINE VW,PA,CARLISLE,17013,1820,13.0,4.0,,X,455226692,99317,2023B
285 REGAL VW,PA,CARLISLE,17013,2348,13.0,4.0,,X,455226696,99317,2023B
265 REGAL VW,PA,CARLISLE,17013,2133,13.0,4.0,,X,455226700,99317,2023B
172 E SOUTH ST,PA,CARLISLE,17013,1120,6.0,24.0,,AE,455226704,99317,2023B
245 REGAL VW,PA,CARLISLE,17013,2135,13.0,4.0,,X,455226708,99317,2023B
235 REGAL VW,PA,CARLISLE,17013,2029,13.0,4.0,,X,455226712,99317,2023B
174 E SOUTH ST,PA,CARLISLE,17013,1056,6.0,4.0,,AE,455226716,99317,2023B
225 REGAL VW,PA,CARLISLE,17013,2239,13.0,4.0,,X,455226720,99317,2023B
176 E SOUTH ST,PA,CARLISLE,17013,1056,6.0,4.0,,AE,455226724,99317,2023B
220 REGAL VW,PA,CARLISLE,17013,2238,13.0,4.0,,X,455226728,99317,2023B
178 E SOUTH ST,PA,CARLISLE,17013,1168,6.0,10.0,,AE,455226732,99317,2023B
240 REGAL VW,PA,CARLISLE,17013,2328,13.0,4.0,,X,455226736,99317,2023B
4 CEDAR VW,PA,CARLISLE,17013,2514,13.0,4.0,,X,455226740,99317,2023B
6 CEDAR VW,PA,CARLISLE,17013,2214,13.0,4.0,,X,455226748,99317,2023B
8 CEDAR VW,PA,CARLISLE,17013,2427,13.0,4.0,,X,455226756,99317,2023B
5 WELLINGTON CT,PA,CARLISLE,17013,6418,13.0,4.0,,X,455226760,99317,2023B
4 WELLINGTON CT,PA,CARLISLE,17013,2940,13.0,4.0,,X,455226764,99317,2023B
6 WELLINGTON CT,PA,CARLISLE,17013,3741,13.0,4.0,,X,455226776,99317,2023B
10 CEDAR VW,PA,CARLISLE,17013,1911,13.0,4.0,,X,455226852,99317,2023B
12 CEDAR VW,PA,CARLISLE,17013,1890,13.0,4.0,,X,455226864,99317,2023B
2 CROWN VW,PA,CARLISLE,17013,2118,13.0,4.0,,X,455226932,99317,2023B
3 CROWN VW,PA,CARLISLE,17013,2770,13.0,4.0,,X,455226940,99317,2023B
138 S EAST ST,PA,CARLISLE,17013,960,6.0,4.0,,X,455226944,99317,2023B
1 CROWN VW,PA,CARLISLE,17013,2322,13.0,4.0,,X,455226948,99317,2023B
250 REGAL VW,PA,CARLISLE,17013,1944,13.0,4.0,,X,455226952,99317,2023B
260 REGAL VW,PA,CARLISLE,17013,1876,13.0,4.0,,X,455226964,99317,2023B
270 REGAL VW,PA,CARLISLE,17013,2310,13.0,4.0,,X,455226976,99317,2023B
290 REGAL VW,PA,CARLISLE,17013,1832,13.0,4.0,,X,455226988,99317,2023B
299 SKYLINE VW,PA,CARLISLE,17013,2068,13.0,4.0,,X,455227000,99317,2023B
1014 RITNER HWY,PA,CARLISLE,17013,1958,6.0,10.0,,X,455227016,99317,2023B
108 S ORANGE ST,PA,CARLISLE,17013,1533,13.0,8.0,,X,455227020,99317,2023B
102 S ORANGE ST,PA,CARLISLE,17013,1032,13.0,4.0,,X,455227024,99317,2023B
283 SKYLINE VW,PA,CARLISLE,17013,2194,13.0,4.0,,X,455227032,99317,2023B
1030 W POMFRET ST,PA,CARLISLE,17013,1204,13.0,4.0,,X,455227036,99317,2023B
5 CROWN VW,PA,CARLISLE,17013,2378,13.0,4.0,,X,455227044,99317,2023B
6 CROWN VW,PA,CARLISLE,17013,2535,13.0,4.0,,X,455227056,99317,2023B
1032 W POMFRET ST,PA,CARLISLE,17013,1024,6.0,4.0,,X,455227060,99317,2023B
1034 W POMFRET ST,PA,CARLISLE,17013,1807,13.0,8.0,,X,455227064,99317,2023B
80 LONG VW,PA,CARLISLE,17013,2640,13.0,4.0,,X,455227076,99317,2023B
70 LONG VW,PA,CARLISLE,17013,2224,13.0,4.0,,X,455227088,99317,2023B
60 LONG VW,PA,CARLISLE,17013,2420,13.0,4.0,,X,455227100,99317,2023B
50 LONG VW,PA,CARLISLE,17013,2518,13.0,4.0,,X,455227112,99317,2023B
40 LONG VW,PA,CARLISLE,17013,1802,13.0,4.0,,X,455227128,99317,2023B
30 LONG VW,PA,CARLISLE,17013,2408,13.0,4.0,,X,455227136,99317,2023B
20 LONG VW,PA,CARLISLE,17013,2282,13.0,4.0,,X,455227148,99317,2023B
10 LONG VW,PA,CARLISLE,17013,2903,13.0,4.0,,X,455227156,99317,2023B
5 WEST VW,PA,CARLISLE,17013,2359,13.0,4.0,,X,455227168,99317,2023B
10 WEST VW,PA,CARLISLE,17013,2709,13.0,4.0,,X,455227176,99317,2023B
35 LONG VW,PA,CARLISLE,17013,2472,13.0,4.0,,X,455227192,99317,2023B
45 LONG VW,PA,CARLISLE,17013,2443,13.0,4.0,,X,455227196,99317,2023B
55 LONG VW,PA,CARLISLE,17013,2230,13.0,4.0,,X,455227200,99317,2023B
65 LONG VW,PA,CARLISLE,17013,2304,13.0,4.0,,X,455227204,99317,2023B
75 LONG VW,PA,CARLISLE,17013,2461,13.0,4.0,,X,455227208,99317,2023B
85 LONG VW,PA,CARLISLE,17013,2740,13.0,4.0,,X,455227212,99317,2023B
95 LONG VW,PA,CARLISLE,17013,2790,13.0,4.0,,X,455227216,99317,2023B
105 LONG VW,PA,CARLISLE,17013,2479,13.0,4.0,,X,455227220,99317,2023B
87 COTTONWOOD CT,PA,CARLISLE,17013,1344,13.0,4.0,13,X,455227224,99317,2023B
86 COTTONWOOD CT,PA,CARLISLE,17013,1333,13.0,4.0,13,X,455227228,99317,2023B
85 COTTONWOOD CT,PA,CARLISLE,17013,1634,13.0,4.0,,X,455227232,99317,2023B
84 COTTONWOOD CT,PA,CARLISLE,17013,1634,13.0,4.0,,X,455227236,99317,2023B
305 SKYLINE VW,PA,CARLISLE,17013,1803,13.0,4.0,,X,455227240,99317,2023B
160 LONG VW,PA,CARLISLE,17013,2446,13.0,4.0,,X,455227248,99317,2023B
140 LONG VW,PA,CARLISLE,17013,2540,13.0,4.0,,X,455227252,99317,2023B
120 LONG VW,PA,CARLISLE,17013,2524,13.0,4.0,,X,455227256,99317,2023B
125 LONG VW,PA,CARLISLE,17013,2386,13.0,4.0,,X,455227264,99317,2023B
145 LONG VW,PA,CARLISLE,17013,2770,13.0,4.0,,X,455227272,99317,2023B
185 LONG VW,PA,CARLISLE,17013,2050,13.0,4.0,,X,455227276,99317,2023B
125 WEST VW,PA,CARLISLE,17013,2768,13.0,4.0,,X,455227280,99317,2023B
1002 RITNER HWY,PA,CARLISLE,17013,1636,6.0,10.0,,X,455227288,99317,2023B
105 WEST VW,PA,CARLISLE,17013,2772,13.0,4.0,,X,455227296,99317,2023B
95 WEST VW,PA,CARLISLE,17013,2908,13.0,4.0,,X,455227312,99317,2023B
75 WEST VW,PA,CARLISLE,17013,2899,13.0,4.0,,X,455227316,99317,2023B
65 WEST VW,PA,CARLISLE,17013,2575,13.0,4.0,,X,455227320,99317,2023B
55 WEST VW,PA,CARLISLE,17013,2418,13.0,4.0,,X,455227328,99317,2023B
45 WEST VW,PA,CARLISLE,17013,2103,13.0,4.0,,X,455227332,99317,2023B
37 S BEDFORD ST,PA,CARLISLE,17013,2240,6.0,10.0,,X,455227336,99317,2023B
35 WEST VW,PA,CARLISLE,17013,2521,13.0,4.0,,X,455227340,99317,2023B
104 S ORANGE ST,PA,CARLISLE,17013,1488,6.0,4.0,13,X,455227348,99317,2023B
25 WEST VW,PA,CARLISLE,17013,2878,13.0,4.0,,X,455227356,99317,2023B
15 WEST VW,PA,CARLISLE,17013,2269,13.0,4.0,,X,455227364,99317,2023B
20 WEST VW,PA,CARLISLE,17013,2506,13.0,4.0,,X,455227368,99317,2023B
30 WEST VW,PA,CARLISLE,17013,2564,13.0,4.0,,X,455227376,99317,2023B
51 S BEDFORD ST,PA,CARLISLE,17013,1140,13.0,4.0,,X,455227380,99317,2023B
40 WEST VW,PA,CARLISLE,17013,2591,13.0,4.0,,X,455227384,99317,2023B
53 S BEDFORD ST,PA,CARLISLE,17013,1128,6.0,4.0,,X,455227388,99317,2023B
50 WEST VW,PA,CARLISLE,17013,2530,13.0,4.0,,X,455227392,99317,2023B
60 WEST VW,PA,CARLISLE,17013,2420,13.0,4.0,,X,455227396,99317,2023B
55 S BEDFORD ST,PA,CARLISLE,17013,1182,6.0,10.0,,X,455227400,99317,2023B
9 TERRACE VW,PA,CARLISLE,17013,2836,13.0,4.0,,X,455227404,99317,2023B
57 S BEDFORD ST,PA,CARLISLE,17013,1104,6.0,10.0,,X,455227408,99317,2023B
5 TERRACE VW,PA,CARLISLE,17013,2873,13.0,4.0,,X,455227412,99317,2023B
12 TERRACE VW,PA,CARLISLE,17013,2390,13.0,4.0,,X,455227416,99317,2023B
10 TERRACE VW,PA,CARLISLE,17013,2742,13.0,4.0,,X,455227424,99317,2023B
8 TERRACE VW,PA,CARLISLE,17013,3339,13.0,4.0,,X,455227428,99317,2023B
6 TERRACE VW,PA,CARLISLE,17013,2403,13.0,4.0,,X,455227436,99317,2023B
4 TERRACE VW,PA,CARLISLE,17013,2851,13.0,4.0,,X,455227448,99317,2023B
210 LONG VW,PA,CARLISLE,17013,2877,13.0,4.0,,X,455227456,99317,2023B
220 LONG VW,PA,CARLISLE,17013,2669,13.0,4.0,,X,455227464,99317,2023B
230 LONG VW,PA,CARLISLE,17013,2312,13.0,4.0,,X,455227472,99317,2023B
2 OVER VW,PA,CARLISLE,17013,2801,13.0,4.0,,X,455227480,99317,2023B
4 OVER VW,PA,CARLISLE,17013,2339,13.0,4.0,,X,455227488,99317,2023B
6 OVER VW,PA,CARLISLE,17013,2518,13.0,4.0,,X,455227496,99317,2023B
8 OVER VW,PA,CARLISLE,17013,2400,13.0,4.0,,X,455227504,99317,2023B
225 WEST VW,PA,CARLISLE,17013,1880,13.0,4.0,,X,455227516,99317,2023B
215 WEST VW,PA,CARLISLE,17013,2130,13.0,4.0,,X,455227520,99317,2023B
185 WEST VW,PA,CARLISLE,17013,2705,13.0,4.0,,X,455227524,99317,2023B
155 WEST VW,PA,CARLISLE,17013,2526,13.0,4.0,,X,455227528,99317,2023B
135 WEST VW,PA,CARLISLE,17013,2082,13.0,4.0,,X,455227536,99317,2023B
9 OVER VW,PA,CARLISLE,17013,2956,13.0,4.0,,X,455227540,99317,2023B
7 OVER VW,PA,CARLISLE,17013,1816,13.0,4.0,,X,455227548,99317,2023B
5 OVER VW,PA,CARLISLE,17013,2066,13.0,4.0,,X,455227556,99317,2023B
3 OVER VW,PA,CARLISLE,17013,2605,13.0,4.0,,X,455227560,99317,2023B
1 OVER VW,PA,CARLISLE,17013,2130,13.0,4.0,,X,455227568,99317,2023B
10 CONIFER RIDGE DR,PA,CARLISLE,17013,2442,13.0,4.0,,X,455227576,99317,2023B
30 CONIFER RIDGE DR,PA,CARLISLE,17013,3227,13.0,4.0,,X,455227588,99317,2023B
40 CONIFER RIDGE DR,PA,CARLISLE,17013,3157,13.0,4.0,,X,455227592,99317,2023B
61 S BEDFORD ST,PA,CARLISLE,17013,1268,6.0,4.0,,X,455227600,99317,2023B
50 CONIFER RIDGE DR,PA,CARLISLE,17013,3488,13.0,4.0,,X,455227604,99317,2023B
63 S BEDFORD ST,PA,CARLISLE,17013,1120,6.0,4.0,,X,455227612,99317,2023B
55 CONIFER RIDGE DR,PA,CARLISLE,17013,3408,13.0,4.0,,X,455227616,99317,2023B
45 CONIFER RIDGE DR,PA,CARLISLE,17013,3501,13.0,4.0,,X,455227624,99317,2023B
35 CONIFER RIDGE DR,PA,CARLISLE,17013,2676,13.0,4.0,,X,455227636,99317,2023B
25 CONIFER RIDGE DR,PA,CARLISLE,17013,2450,13.0,4.0,,X,455227640,99317,2023B
