address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
1334 N 6TH ST,PA,HARRISBURG,17102,1176,1.0,,,X,455534064,83649.0,2023B
1332 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534068,83649.0,2023B
1330 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534072,83649.0,2023B
1328 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534080,83649.0,2023B
1326 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534092,83649.0,2023B
1324 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534100,83649.0,2023B
1322 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534108,83649.0,2023B
1320 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534116,83649.0,2023B
1318 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534124,83649.0,2023B
1316 N 6TH ST,PA,HARRISBURG,17102,1080,1.0,,,X,455534132,83649.0,2023B
620 PEFFER ST,PA,HARRISBURG,17102,1039,,,,X,455534160,83649.0,2023B
630 PEFFER ST,PA,HARRISBURG,17102,1800,,,,X,455534236,83649.0,2023B
638 PEFFER ST,PA,HARRISBURG,17102,1469,,,,X,455534244,83649.0,2023B
2003 N 7TH ST,PA,HARRISBURG,17102,1018,,,,X,455534316,83649.0,2023B
617 PEFFER ST,PA,HARRISBURG,17102,1586,,,,X,455534332,83649.0,2023B
615 PEFFER ST,PA,HARRISBURG,17102,1586,,,,X,455534356,83649.0,2023B
613 PEFFER ST,PA,HARRISBURG,17102,1586,,,,X,455534364,83649.0,2023B
1925 N 7TH ST,PA,HARRISBURG,17102,1728,,,,X,455534776,83649.0,2023B
636 MUENCH ST,PA,HARRISBURG,17102,1922,,,,X,455534864,83649.0,2023B
638 MUENCH ST,PA,HARRISBURG,17102,1838,,,,X,455534872,83649.0,2023B
640 MUENCH ST,PA,HARRISBURG,17102,1922,,,,X,455534884,83649.0,2023B
642 MUENCH ST,PA,HARRISBURG,17102,1922,,,,X,455534892,83649.0,2023B
644 MUENCH ST,PA,HARRISBURG,17102,1922,,,,X,455534900,83649.0,2023B
626 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455534948,83649.0,2023B
624 DAUPHIN ST,PA,HARRISBURG,17102,810,,,,X,455534952,83649.0,2023B
819 GREEN ST,PA,HARRISBURG,17102,1921,1.0,,,X,455534976,83649.0,2023B
817 GREEN ST,PA,HARRISBURG,17102,1579,,,,X,455534980,83649.0,2023B
815 GREEN ST,PA,HARRISBURG,17102,1976,,,,X,455534984,83649.0,2023B
811 GREEN ST,PA,HARRISBURG,17102,2280,,,,X,455534992,83649.0,2023B
809 GREEN ST,PA,HARRISBURG,17102,2136,,,,X,455534996,83649.0,2023B
622 DAUPHIN ST,PA,HARRISBURG,17102,1280,,,,X,455535004,83649.0,2023B
620 DAUPHIN ST,PA,HARRISBURG,17102,1280,,,,X,455535008,83649.0,2023B
614 DAUPHIN ST,PA,HARRISBURG,17102,1280,,,,X,455535020,83649.0,2023B
612 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535024,83649.0,2023B
610 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535028,83649.0,2023B
608 DAUPHIN ST,PA,HARRISBURG,17102,1104,,,,X,455535032,83649.0,2023B
606 DAUPHIN ST,PA,HARRISBURG,17102,1280,,,,X,455535036,83649.0,2023B
604 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535040,83649.0,2023B
805 GREEN ST,PA,HARRISBURG,17102,2652,,,,X,455535068,83649.0,2023B
803 GREEN ST,PA,HARRISBURG,17102,2519,,,,X,455535072,83649.0,2023B
270 BRIGGS ST,PA,HARRISBURG,17102,2560,1.0,,,X,455535088,83649.0,2023B
602 DAUPHIN ST,PA,HARRISBURG,17102,882,,,,X,455535108,83649.0,2023B
600 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535120,83649.0,2023B
639 MUENCH ST,PA,HARRISBURG,17102,1536,,,,X,455535140,83649.0,2023B
637 MUENCH ST,PA,HARRISBURG,17102,1536,,,,X,455535148,83649.0,2023B
633 MUENCH ST,PA,HARRISBURG,17102,1810,,,,X,455535164,83649.0,2023B
629 MUENCH ST,PA,HARRISBURG,17102,1810,,,,X,455535172,83649.0,2023B
711 GREEN ST,PA,HARRISBURG,17102,1870,,,,X,455535188,83649.0,2023B
627 MUENCH ST,PA,HARRISBURG,17102,1458,,,,X,455535220,83649.0,2023B
625 MUENCH ST,PA,HARRISBURG,17102,1458,,,,X,455535224,83649.0,2023B
621 MUENCH ST,PA,HARRISBURG,17102,2656,,,,X,455535232,83649.0,2023B
648 DAUPHIN ST,PA,HARRISBURG,17102,1480,,,,X,455535244,83649.0,2023B
646 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535248,83649.0,2023B
644 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535256,83649.0,2023B
269 BRIGGS ST,PA,HARRISBURG,17102,1344,,,,X,455535304,83649.0,2023B
709 GREEN ST,PA,HARRISBURG,17102,1587,,,,X,455535308,83649.0,2023B
642 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535332,83649.0,2023B
238 NORTH ST,PA,HARRISBURG,17101,1728,,,,X,455535336,56333.0,2023B
640 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535340,83649.0,2023B
240 NORTH ST,PA,HARRISBURG,17101,1888,,,,X,455535344,56333.0,2023B
638 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535352,83649.0,2023B
244 NORTH ST,PA,HARRISBURG,17101,1944,,,,X,455535356,56333.0,2023B
636 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535360,83649.0,2023B
634 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535364,83649.0,2023B
632 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535368,83649.0,2023B
630 DAUPHIN ST,PA,HARRISBURG,17102,1462,,,,X,455535372,83649.0,2023B
627 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535412,83649.0,2023B
625 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535420,83649.0,2023B
246 NORTH ST,PA,HARRISBURG,17101,1764,,,,X,455535424,56333.0,2023B
623 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535428,83649.0,2023B
621 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535436,83649.0,2023B
250 NORTH ST,PA,HARRISBURG,17101,1088,,,,X,455535440,56333.0,2023B
619 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535444,83649.0,2023B
617 DAUPHIN ST,PA,HARRISBURG,17102,1280,,,,X,455535452,83649.0,2023B
609 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535468,83649.0,2023B
258 NORTH ST,PA,HARRISBURG,17101,2064,1.0,,,X,455535472,56333.0,2023B
607 DAUPHIN ST,PA,HARRISBURG,17102,1143,,,,X,455535476,83649.0,2023B
260 NORTH ST,PA,HARRISBURG,17101,2064,1.0,,,X,455535480,56333.0,2023B
605 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535484,83649.0,2023B
601 DAUPHIN ST,PA,HARRISBURG,17102,1202,,,,X,455535500,83649.0,2023B
616 KELKER ST,PA,HARRISBURG,17102,0,,,,X,455535504,83649.0,2023B
610 KELKER ST,PA,HARRISBURG,17102,1766,,,,X,455535508,83649.0,2023B
644 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535536,83649.0,2023B
702 N 3RD ST,PA,HARRISBURG,17102,1620,,,,X,455535544,83649.0,2023B
700 N 3RD ST,PA,HARRISBURG,17102,6468,1.0,3.0,,X,455535548,83649.0,2023B
264 NORTH ST,PA,HARRISBURG,17101,1404,,,,X,455535552,56333.0,2023B
257 NORTH ST,PA,HARRISBURG,17101,2612,,,,X,455535572,56333.0,2023B
261 NORTH ST,PA,HARRISBURG,17101,1750,1.0,,,X,455535580,56333.0,2023B
642 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535584,83649.0,2023B
263 NORTH ST,PA,HARRISBURG,17101,1500,,,,X,455535588,56333.0,2023B
640 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535592,83649.0,2023B
638 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535600,83649.0,2023B
636 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535608,83649.0,2023B
634 KELKER ST,PA,HARRISBURG,17102,1312,,,,X,455535616,83649.0,2023B
632 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535672,83649.0,2023B
630 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535680,83649.0,2023B
626 KELKER ST,PA,HARRISBURG,17102,1294,,,,X,455535740,83649.0,2023B
624 KELKER ST,PA,HARRISBURG,17102,1404,,,,X,455535744,83649.0,2023B
622 KELKER ST,PA,HARRISBURG,17102,1470,,,,X,455535748,83649.0,2023B
1741 N 6TH ST,PA,HARRISBURG,17102,2412,,,,X,455535892,83649.0,2023B
249 NORTH ST,PA,HARRISBURG,17101,2767,,,,X,455535916,56333.0,2023B
1739 N 6TH ST,PA,HARRISBURG,17102,2340,,,,X,455535924,83649.0,2023B
244 LIBERTY ST,PA,HARRISBURG,17101,1440,,,,X,455535944,56333.0,2023B
1725 N 6TH ST,PA,HARRISBURG,17102,2556,,,,X,455535948,83649.0,2023B
611 KELKER ST,PA,HARRISBURG,17102,1908,,,,X,455535956,83649.0,2023B
613 KELKER ST,PA,HARRISBURG,17102,1272,,,,X,455535964,83649.0,2023B
615 KELKER ST,PA,HARRISBURG,17102,1692,,,,X,455535972,83649.0,2023B
629 KELKER ST,PA,HARRISBURG,17102,1778,,,,X,455536020,83649.0,2023B
627 KELKER ST,PA,HARRISBURG,17102,1804,,,,X,455536024,83649.0,2023B
246 LIBERTY ST,PA,HARRISBURG,17101,1260,,,,X,455536040,56333.0,2023B
248 LIBERTY ST,PA,HARRISBURG,17101,1260,,,,X,455536048,56333.0,2023B
250 LIBERTY ST,PA,HARRISBURG,17101,1260,,,,X,455536056,56333.0,2023B
252 LIBERTY ST,PA,HARRISBURG,17101,1512,,,,X,455536104,56333.0,2023B
1702 1/2 WALNUT ST,PA,HARRISBURG,17103,924,,,,X,455536216,63061.0,2023B
1702 WALNUT ST,PA,HARRISBURG,17103,1008,,,,X,455536224,63061.0,2023B
227 SOUTH ST,PA,HARRISBURG,17101,1336,,,,X,455536268,56333.0,2023B
1601 FORSTER ST,PA,HARRISBURG,17103,2822,,,,X,455536284,63061.0,2023B
817 N 16TH ST,PA,HARRISBURG,17103,1664,,,,X,455536288,63061.0,2023B
815 N 16TH ST,PA,HARRISBURG,17103,2048,,,,X,455536292,63061.0,2023B
813 N 16TH ST,PA,HARRISBURG,17103,1500,,,,X,455536296,63061.0,2023B
811 N 16TH ST,PA,HARRISBURG,17103,1740,,,,X,455536300,63061.0,2023B
809 N 16TH ST,PA,HARRISBURG,17103,1416,,,,X,455536304,63061.0,2023B
807 N 16TH ST,PA,HARRISBURG,17103,1656,,,,X,455536308,63061.0,2023B
805 N 16TH ST,PA,HARRISBURG,17103,2116,,,,X,455536312,63061.0,2023B
803 N 16TH ST,PA,HARRISBURG,17103,2116,,,,X,455536316,63061.0,2023B
1600 BRIGGS ST,PA,HARRISBURG,17103,3312,,,,X,455536320,63061.0,2023B
1607 FORSTER ST,PA,HARRISBURG,17103,1568,,,,X,455536396,63061.0,2023B
1609 FORSTER ST,PA,HARRISBURG,17103,1696,,,,X,455536400,63061.0,2023B
1611 FORSTER ST,PA,HARRISBURG,17103,1696,,,,X,455536404,63061.0,2023B
1613 FORSTER ST,PA,HARRISBURG,17103,1696,,,,X,455536408,63061.0,2023B
1615 FORSTER ST,PA,HARRISBURG,17103,2003,,,,X,455536412,63061.0,2023B
1617 FORSTER ST,PA,HARRISBURG,17103,2003,,,,X,455536416,63061.0,2023B
1621 FORSTER ST,PA,HARRISBURG,17103,3450,,,,X,455536420,63061.0,2023B
1608 BRIGGS ST,PA,HARRISBURG,17103,1792,,,,X,455536424,63061.0,2023B
1610 BRIGGS ST,PA,HARRISBURG,17103,1792,,,,X,455536428,63061.0,2023B
1612 BRIGGS ST,PA,HARRISBURG,17103,1792,,,,X,455536432,63061.0,2023B
1614 BRIGGS ST,PA,HARRISBURG,17103,1864,,,,X,455536436,63061.0,2023B
1616 BRIGGS ST,PA,HARRISBURG,17103,1792,,,,X,455536492,63061.0,2023B
1618 BRIGGS ST,PA,HARRISBURG,17103,1792,,,,X,455536500,63061.0,2023B
808 N 17TH ST,PA,HARRISBURG,17103,1786,,,,X,455536512,63061.0,2023B
806 N 17TH ST,PA,HARRISBURG,17103,1658,,,,X,455536520,63061.0,2023B
802 N 17TH ST,PA,HARRISBURG,17103,1658,,,,X,455536528,63061.0,2023B
717 N 16TH ST,PA,HARRISBURG,17103,2141,,,,X,455536548,63061.0,2023B
715 N 16TH ST,PA,HARRISBURG,17103,2141,,,,X,455536552,63061.0,2023B
1615 BRIGGS ST,PA,HARRISBURG,17103,1882,,,,X,455536556,63061.0,2023B
1617 BRIGGS ST,PA,HARRISBURG,17103,1894,,,,X,455536560,63061.0,2023B
1621 BRIGGS ST,PA,HARRISBURG,17103,1980,1.0,,,X,455536568,63061.0,2023B
1623 BRIGGS ST,PA,HARRISBURG,17103,1980,,,,X,455536576,63061.0,2023B
1625 BRIGGS ST,PA,HARRISBURG,17103,1980,,,,X,455536584,63061.0,2023B
1627 BRIGGS ST,PA,HARRISBURG,17103,1980,,,,X,455536592,63061.0,2023B
1629 BRIGGS ST,PA,HARRISBURG,17103,1980,,,,X,455536600,63061.0,2023B
1631 BRIGGS ST,PA,HARRISBURG,17103,1980,,,,X,455536608,63061.0,2023B
112 LOCUST ST,PA,HARRISBURG,17101,1134,,,,X,455536616,56333.0,2023B
110 LOCUST ST,PA,HARRISBURG,17101,1134,,,,X,455536624,56333.0,2023B
1912 MANADA ST,PA,HARRISBURG,17104,1248,,,,X,455536700,65296.0,2023B
1914 MANADA ST,PA,HARRISBURG,17104,1200,,,,X,455536708,65296.0,2023B
1916 MANADA ST,PA,HARRISBURG,17104,1200,,,,X,455536712,65296.0,2023B
703 N 16TH ST,PA,HARRISBURG,17103,2936,,,,X,455536744,63061.0,2023B
701 N 16TH ST,PA,HARRISBURG,17103,2817,,,,X,455536748,63061.0,2023B
1608 NORTH ST,PA,HARRISBURG,17103,2370,,,,X,455536752,63061.0,2023B
1610 NORTH ST,PA,HARRISBURG,17103,2370,,,,X,455536756,63061.0,2023B
1612 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536760,63061.0,2023B
1918 MANADA ST,PA,HARRISBURG,17104,1248,1.0,,,X,455536764,65296.0,2023B
1920 MANADA ST,PA,HARRISBURG,17104,1323,,,,X,455536768,65296.0,2023B
1922 MANADA ST,PA,HARRISBURG,17104,1500,1.0,,,X,455536772,65296.0,2023B
1924 MANADA ST,PA,HARRISBURG,17104,1330,,,,X,455536776,65296.0,2023B
1926 MANADA ST,PA,HARRISBURG,17104,1330,,,,X,455536780,65296.0,2023B
1928 MANADA ST,PA,HARRISBURG,17104,1330,,,,X,455536784,65296.0,2023B
1930 MANADA ST,PA,HARRISBURG,17104,1365,,,,X,455536788,65296.0,2023B
1932 MANADA ST,PA,HARRISBURG,17104,1337,,,,X,455536792,65296.0,2023B
1934 MANADA ST,PA,HARRISBURG,17104,1337,,,,X,455536796,65296.0,2023B
1936 MANADA ST,PA,HARRISBURG,17104,1568,,,,X,455536804,65296.0,2023B
1938 MANADA ST,PA,HARRISBURG,17104,1568,,,,X,455536808,65296.0,2023B
216 BRIGGS ST,PA,HARRISBURG,17102,2880,,,,X,455536816,83649.0,2023B
814 GREEN ST,PA,HARRISBURG,17102,1696,,,,X,455536828,83649.0,2023B
1614 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536832,63061.0,2023B
1616 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536840,63061.0,2023B
810 GREEN ST,PA,HARRISBURG,17102,1380,1.0,,,X,455536844,83649.0,2023B
1618 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536848,63061.0,2023B
1620 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536856,63061.0,2023B
1622 NORTH ST,PA,HARRISBURG,17103,2190,,,,X,455536864,63061.0,2023B
1624 NORTH ST,PA,HARRISBURG,17103,2370,,,,X,455536872,63061.0,2023B
1626 NORTH ST,PA,HARRISBURG,17103,2370,,,,X,455536876,63061.0,2023B
710 N 17TH ST,PA,HARRISBURG,17103,2225,,,,X,455536880,63061.0,2023B
708 N 17TH ST,PA,HARRISBURG,17103,1836,,,,X,455536884,63061.0,2023B
1946 MANADA ST,PA,HARRISBURG,17104,1320,,,,X,455536888,65296.0,2023B
700 N 17TH ST,PA,HARRISBURG,17103,2448,,,,X,455536892,63061.0,2023B
614 N 17TH ST,PA,HARRISBURG,17103,1942,,,,X,455536896,63061.0,2023B
612 N 17TH ST,PA,HARRISBURG,17103,2214,,,,X,455536900,63061.0,2023B
610 N 17TH ST,PA,HARRISBURG,17103,2048,,,,X,455536908,63061.0,2023B
608 N 17TH ST,PA,HARRISBURG,17103,2064,,,,X,455536912,63061.0,2023B
802 GREEN ST,PA,HARRISBURG,17102,1980,,,,X,455536916,83649.0,2023B
606 N 17TH ST,PA,HARRISBURG,17103,2108,,,,X,455536920,63061.0,2023B
800 GREEN ST,PA,HARRISBURG,17102,2534,1.0,,,X,455536924,83649.0,2023B
604 N 17TH ST,PA,HARRISBURG,17103,2108,,,,X,455536928,63061.0,2023B
1948 MANADA ST,PA,HARRISBURG,17104,1320,,,,X,455536936,65296.0,2023B
1950 MANADA ST,PA,HARRISBURG,17104,2195,,,,X,455536940,65296.0,2023B
1952 MANADA ST,PA,HARRISBURG,17104,2195,,,,X,455536948,65296.0,2023B
1901 MANADA ST,PA,HARRISBURG,17104,1274,,,,X,455536960,65296.0,2023B
1901A MANADA ST,PA,HARRISBURG,17104,1254,,,,X,455536968,65296.0,2023B
1903 MANADA ST,PA,HARRISBURG,17104,1747,,,,X,455536972,65296.0,2023B
814 PENN ST,PA,HARRISBURG,17102,703,1.0,3.0,,X,455536976,83649.0,2023B
1905 MANADA ST,PA,HARRISBURG,17104,1889,,,,X,455536980,65296.0,2023B
1907 MANADA ST,PA,HARRISBURG,17104,1426,,,,X,455536984,65296.0,2023B
1909 MANADA ST,PA,HARRISBURG,17104,1604,,,,X,455536992,65296.0,2023B
1911 MANADA ST,PA,HARRISBURG,17104,1426,,,,X,455536996,65296.0,2023B
1913 MANADA ST,PA,HARRISBURG,17104,1571,,,,X,455537004,65296.0,2023B
207 BRIGGS ST,PA,HARRISBURG,17102,1244,,,,X,455537008,83649.0,2023B
1915 MANADA ST,PA,HARRISBURG,17104,936,,,,X,455537012,65296.0,2023B
1917 MANADA ST,PA,HARRISBURG,17104,936,,,,X,455537016,65296.0,2023B
1919 MANADA ST,PA,HARRISBURG,17104,936,,,,X,455537024,65296.0,2023B
1921 MANADA ST,PA,HARRISBURG,17104,1014,,,,X,455537032,65296.0,2023B
602 N 17TH ST,PA,HARRISBURG,17103,2387,,,,X,455537036,63061.0,2023B
600 N 17TH ST,PA,HARRISBURG,17103,2411,,,,X,455537040,63061.0,2023B
1625 NORTH ST,PA,HARRISBURG,17103,2220,,,,X,455537044,63061.0,2023B
1623 NORTH ST,PA,HARRISBURG,17103,1728,,,,X,455537048,63061.0,2023B
1621 NORTH ST,PA,HARRISBURG,17103,1728,,,,X,455537052,63061.0,2023B
1619 NORTH ST,PA,HARRISBURG,17103,1728,,,,X,455537056,63061.0,2023B
1617 NORTH ST,PA,HARRISBURG,17103,1728,,,,X,455537060,63061.0,2023B
